200,12.6,0.1524,39.6,0.0584113,114.750
1250,4,0.3048,71.3,0.00497773,129.395
10000,0,0.1016,31.7,0.00150092,115.893
400,7.3,0.2286,55.5,0.0111706,135.924
8000,0,0.1016,55.5,0.00131983,124.450
630,4,0.3048,39.6,0.00579636,131.073
630,3,0.3048,39.6,0.00495741,129.292
315,11.2,0.0508,39.6,0.0150478,128.990
800,0,0.0508,55.5,0.00076193,124.336
4000,8.4,0.0508,55.5,0.00544854,122.612
2000,4.8,0.0254,31.7,0.000930789,130.148
5000,12.3,0.1016,31.7,0.0418756,107.147
1000,19.7,0.0508,71.3,0.0341183,121.885
1600,17.4,0.0254,31.7,0.0176631,126.846
250,15.6,0.1016,39.6,0.0528487,124.644
2000,0,0.1524,55.5,0.00172668,129.673
5000,0,0.0254,55.5,0.00041229,135.803
1600,0,0.3048,71.3,0.00266337,127.591
1600,0,0.1016,31.7,0.00150092,133.553
1000,4.8,0.0254,39.6,0.000907475,122.956
12500,4,0.3048,71.3,0.00497773,107.405
10000,0,0.3048,39.6,0.00310138,112.139
400,7.3,0.2286,71.3,0.0104404,139.438
2500,5.4,0.1524,55.5,0.00433288,124.077
2000,15.6,0.1016,71.3,0.0437259,119.888
200,7.3,0.2286,55.5,0.0111706,135.234
4000,15.4,0.0508,55.5,0.0271925,120.920
8000,0,0.3048,39.6,0.00310138,114.779
400,7.2,0.1524,71.3,0.00752039,130.123
2000,12.7,0.0254,39.6,0.0130253,129.567
5000,7.2,0.1524,71.3,0.00752039,118.343
2500,0,0.2286,39.6,0.00253511,125.025
1600,3.3,0.1016,31.7,0.00251435,133.402
500,5.4,0.1524,71.3,0.00401199,126.291
3150,0,0.1016,31.7,0.00150092,129.973
2000,15.6,0.1016,39.6,0.0528487,110.894
12500,4.8,0.0254,55.5,0.000873218,125.094
250,12.3,0.1016,31.7,0.0418756,125.857
1000,4,0.2286,55.5,0.0042862,132.134
1000,8.4,0.0508,55.5,0.00544854,130.722
250,8.9,0.1016,71.3,0.0103088,134.533
1250,4,0.3048,39.6,0.00579636,126.343
1600,9.9,0.1524,55.5,0.0208438,119.875
400,5.4,0.1524,31.7,0.00525474,127.781
8000,12.7,0.0254,39.6,0.0130253,120.607
4000,3.3,0.1016,31.7,0.00251435,124.852
4000,9.9,0.1524,55.5,0.0208438,112.945
4000,4.8,0.0254,39.6,0.000907475,134.996
12500,0,0.1016,71.3,0.00121072,119.375
1000,8.9,0.1016,39.6,0.0124596,129.580
800,12.7,0.0254,39.6,0.0130253,130.217
500,12.3,0.1016,39.6,0.0408268,122.205
2000,19.7,0.0508,39.6,0.036484,117.724
200,7.3,0.2286,31.7,0.0132672,128.679
12500,0,0.2286,71.3,0.00214345,117.624
1600,0,0.0508,71.3,0.000740478,129.680
400,7.2,0.1524,39.6,0.00909175,132.118
250,7.3,0.2286,55.5,0.0111706,136.384
5000,3.3,0.1016,71.3,0.00202822,127.054
400,4,0.3048,39.6,0.00579636,128.633
400,4,0.2286,39.6,0.00473801,123.879
1000,12.3,0.1016,55.5,0.0368233,125.484
8000,4,0.2286,55.5,0.0042862,112.524
2500,0,0.0508,31.7,0.000812164,134.870
400,9.9,0.1524,31.7,0.0252785,128.939
5000,4.8,0.0254,31.7,0.000930789,135.248
2000,0,0.1016,31.7,0.00150092,133.153
2000,19.7,0.0508,71.3,0.0341183,120.055
250,12.7,0.0254,39.6,0.0130253,121.547
10000,4.8,0.0254,55.5,0.000873218,126.944
630,0,0.1524,39.6,0.00193287,124.403
1250,0,0.0254,31.7,0.000439472,127.947
5000,3.3,0.1016,55.5,0.002211,124.839
5000,22.2,0.0254,71.3,0.0214178,125.727
4000,22.2,0.0254,71.3,0.0214178,123.917
500,8.9,0.1016,39.6,0.0124596,133.790
8000,0,0.1016,39.6,0.00146332,122.341
315,9.9,0.1524,71.3,0.0193001,135.459
800,7.3,0.2286,31.7,0.0132672,123.209
3150,7.2,0.1524,71.3,0.00752039,116.783
3150,4,0.3048,39.6,0.00579636,118.743
2000,9.5,0.0254,71.3,0.00420654,134.976
400,17.4,0.0254,71.3,0.016104,117.396
500,12.7,0.0254,71.3,0.0121808,126.898
1250,0,0.2286,31.7,0.0027238,128.805
2500,2,0.2286,71.3,0.00293031,127.006
6300,3,0.3048,39.6,0.00495741,114.042
1250,5.4,0.1524,55.5,0.00433288,130.777
315,7.3,0.2286,55.5,0.0111706,136.284
2000,6.7,0.1016,55.5,0.0052139,129.653
4000,4.8,0.0254,71.3,0.000848633,134.928
1000,9.9,0.1524,71.3,0.0193001,126.349
630,19.7,0.0508,71.3,0.0341183,128.365
800,4.8,0.0254,39.6,0.000907475,120.766
2000,3,0.3048,71.3,0.00425727,125.524
8000,3.3,0.1016,55.5,0.002211,120.569
630,2,0.2286,39.6,0.00346574,127.417
5000,9.5,0.0254,55.5,0.0043284,128.412
3150,9.5,0.0254,39.6,0.00449821,129.934
250,12.6,0.1524,71.3,0.0483159,129.744
3150,0,0.0254,39.6,0.000428464,133.276
6300,3,0.3048,71.3,0.00425727,116.134
6300,22.2,0.0254,71.3,0.0214178,123.127
4000,2,0.2286,55.5,0.00313525,122.232
500,9.9,0.1524,31.7,0.0252785,127.179
3150,4,0.2286,71.3,0.00400603,124.108
4000,4.2,0.0508,71.3,0.00142788,133.598
6300,12.6,0.1524,39.6,0.0584113,103.380
800,3.3,0.1016,39.6,0.00245138,129.991
3150,5.4,0.1524,71.3,0.00401199,123.311
1600,3.3,0.1016,39.6,0.00245138,133.071
10000,0,0.1524,39.6,0.00193287,115.413
3150,2.7,0.1524,39.6,0.00294804,122.919
5000,0,0.1016,71.3,0.00121072,130.795
1000,19.7,0.0508,39.6,0.036484,118.904
2000,0,0.0254,55.5,0.00041229,127.623
1000,22.2,0.0254,39.6,0.0229028,128.416
250,7.3,0.2286,31.7,0.0132672,130.089
1000,15.6,0.1016,39.6,0.0528487,119.224
800,3.3,0.1016,31.7,0.00251435,131.362
1000,1.5,0.3048,39.6,0.00392107,127.581
315,19.7,0.0508,39.6,0.036484,129.864
6300,9.5,0.0254,55.5,0.0043284,124.222
400,9.9,0.1524,55.5,0.0208438,131.605
500,6.7,0.1016,31.7,0.00592927,130.206
1000,17.4,0.0254,31.7,0.0176631,131.796
1250,6.7,0.1016,31.7,0.00592927,129.256
1600,9.9,0.1524,71.3,0.0193001,121.789
1600,0,0.0508,39.6,0.000791822,130.908
2000,7.3,0.2286,71.3,0.0104404,122.708
315,15.6,0.1016,39.6,0.0528487,122.754
2000,22.2,0.0254,39.6,0.0229028,121.256
1600,22.2,0.0254,71.3,0.0214178,131.817
5000,8.4,0.0508,55.5,0.00544854,115.812
1000,2,0.2286,71.3,0.00293031,128.956
1000,0,0.3048,31.7,0.00331266,127.365
2500,7.3,0.2286,31.7,0.0132672,114.709
3150,4,0.2286,39.6,0.00473801,120.419
6300,4.8,0.0254,31.7,0.000930789,132.898
5000,0,0.0508,39.6,0.000791822,134.308
1600,2.7,0.1524,71.3,0.00243851,130.644
8000,3.3,0.1016,39.6,0.00245138,118.091
500,0,0.1524,55.5,0.00172668,120.573
315,7.3,0.2286,39.6,0.0123481,132.149
5000,0,0.1524,31.7,0.00209405,122.397
400,2,0.2286,71.3,0.00293031,125.116
2500,9.5,0.0254,31.7,0.00461377,130.086
2500,9.5,0.0254,71.3,0.00420654,135.956
1000,3.3,0.1016,55.5,0.002211,131.129
3150,0,0.0254,55.5,0.00041229,130.503
5000,1.5,0.3048,71.3,0.00336729,119.632
250,11.2,0.0508,39.6,0.0150478,126.430
630,12.3,0.1016,71.3,0.0337792,135.368
3150,4.8,0.0254,31.7,0.000930789,134.268
3150,9.5,0.0254,31.7,0.00461377,128.536
6300,0,0.0254,55.5,0.00041229,136.103
2000,0,0.0508,55.5,0.00076193,131.456
1600,4,0.2286,55.5,0.0042862,128.264
200,15.6,0.1016,39.6,0.0528487,123.514
3150,7.3,0.2286,31.7,0.0132672,113.229
500,5.4,0.1524,31.7,0.00525474,129.681
4000,4,0.2286,31.7,0.00509068,118.859
630,22.2,0.0254,39.6,0.0229028,137.026
8000,0,0.1524,55.5,0.00172668,121.903
4000,8.9,0.1016,39.6,0.0124596,116.220
2000,0,0.1524,71.3,0.0015988,128.647
1250,3.3,0.1016,31.7,0.00251435,134.022
2000,4,0.2286,39.6,0.00473801,121.659
400,15.6,0.1016,39.6,0.0528487,120.484
2500,8.4,0.0508,31.7,0.00580776,125.576
800,8.9,0.1016,71.3,0.0103088,137.813
2500,15.4,0.0508,55.5,0.0271925,125.630
2500,6.7,0.1016,55.5,0.0052139,124.273
12500,1.5,0.3048,71.3,0.00336729,109.222
12500,0,0.0254,71.3,0.000400682,133.207
1250,2.7,0.1524,71.3,0.00243851,130.144
4000,4.2,0.0508,39.6,0.00152689,131.807
400,15.4,0.0508,31.7,0.0289853,123.705
3150,0,0.1016,71.3,0.00121072,131.955
315,4,0.2286,39.6,0.00473801,122.229
1000,0,0.1016,31.7,0.00150092,131.313
800,0,0.1016,39.6,0.00146332,128.401
1250,5.4,0.1524,39.6,0.00485029,127.117
1250,15.4,0.0508,39.6,0.0282593,126.743
800,12.3,0.1016,71.3,0.0337792,127.318
4000,2,0.2286,39.6,0.00346574,120.227
10000,3,0.3048,55.5,0.00452492,112.169
630,2.7,0.1524,71.3,0.00243851,127.404
1000,17.4,0.0254,71.3,0.016104,125.816
315,2,0.2286,31.7,0.00372371,120.147
1250,5.3,0.2286,71.3,0.0051942,133.380
1250,0,0.3048,39.6,0.00310138,125.499
200,12.6,0.1524,71.3,0.0483159,128.354
2500,17.4,0.0254,71.3,0.016104,126.746
2000,4,0.3048,71.3,0.00497773,124.395
800,4,0.2286,55.5,0.0042862,131.864
315,12.3,0.1016,55.5,0.0368233,135.674
6300,0,0.2286,31.7,0.0027238,116.815
8000,3,0.3048,55.5,0.00452492,113.799
1250,0,0.3048,31.7,0.00331266,124.355
2500,8.4,0.0508,39.6,0.00566229,127.465
800,12.7,0.0254,71.3,0.0121808,130.348
800,12.6,0.1524,71.3,0.0483159,123.054
200,12.3,0.1016,55.5,0.0368233,132.304
630,2.7,0.1524,39.6,0.00294804,125.809
1000,0,0.3048,39.6,0.00310138,127.899
1000,3,0.3048,31.7,0.00529514,126.838
1000,9.9,0.1524,55.5,0.0208438,124.665
630,5.4,0.1524,71.3,0.00401199,128.971
1250,0,0.1016,71.3,0.00121072,130.335
1600,1.5,0.3048,71.3,0.00336729,126.632
250,9.5,0.0254,39.6,0.00449821,116.924
2500,2,0.2286,55.5,0.00313525,123.862
6300,5.4,0.1524,71.3,0.00401199,116.411
630,7.2,0.1524,39.6,0.00909175,133.198
400,0,0.3048,39.6,0.00310138,124.809
10000,2.7,0.1524,39.6,0.00294804,112.589
1000,17.4,0.0254,55.5,0.0165706,126.001
1600,0,0.3048,31.7,0.00331266,122.365
2000,0,0.2286,71.3,0.00214345,128.244
200,19.7,0.0508,39.6,0.036484,125.974
800,17.4,0.0254,55.5,0.0165706,123.091
3150,0,0.0508,39.6,0.000791822,135.938
800,4,0.2286,31.7,0.00509068,130.869
1000,3.3,0.1016,71.3,0.00202822,131.434
800,17.4,0.0254,71.3,0.016104,124.276
5000,5.4,0.1524,71.3,0.00401199,120.061
10000,12.7,0.0254,39.6,0.0130253,116.017
3150,12.3,0.1016,31.7,0.0418756,110.307
16000,4.8,0.0254,71.3,0.000848633,124.208
1000,4,0.3048,71.3,0.00497773,131.015
1250,0,0.0508,71.3,0.000740478,128.560
630,4.8,0.0254,31.7,0.000930789,120.078
2000,9.5,0.0254,31.7,0.00461377,130.496
630,12.3,0.1016,39.6,0.0408268,121.315
4000,3.3,0.1016,39.6,0.00245138,124.881
4000,0,0.1016,71.3,0.00121072,130.935
5000,4.2,0.0508,39.6,0.00152689,129.777
1250,8.4,0.0508,55.5,0.00544854,132.252
250,11.2,0.0508,71.3,0.014072,127.101
1600,17.4,0.0254,55.5,0.0165706,126.471
3150,3,0.3048,71.3,0.00425727,121.514
8000,7.2,0.1524,39.6,0.00909175,111.588
200,9.5,0.0254,31.7,0.00461377,119.146
500,4,0.3048,71.3,0.00497773,130.715
5000,7.3,0.2286,71.3,0.0104404,115.298
3150,0,0.3048,55.5,0.00283081,123.236
315,15.4,0.0508,39.6,0.0282593,124.493
315,4,0.2286,31.7,0.00509068,123.609
6300,12.3,0.1016,55.5,0.0368233,110.124
2500,12.3,0.1016,55.5,0.0368233,117.054
2000,4.2,0.0508,39.6,0.00152689,132.587
500,17.4,0.0254,39.6,0.0172206,117.514
200,7.3,0.2286,39.6,0.0123481,130.989
1600,0,0.0254,31.7,0.000439472,129.267
2500,4,0.2286,55.5,0.0042862,122.384
630,15.6,0.1016,39.6,0.0528487,118.084
3150,0,0.0508,71.3,0.000740478,135.070
250,15.6,0.1016,71.3,0.0437259,132.158
250,7.3,0.2286,71.3,0.0104404,139.918
10000,5.3,0.2286,71.3,0.0051942,111.350
1250,6.7,0.1016,71.3,0.00478288,137.658
5000,22.2,0.0254,39.6,0.0229028,118.816
1600,22.2,0.0254,39.6,0.0229028,122.216
6300,17.4,0.0254,55.5,0.0165706,114.861
2000,8.9,0.1016,39.6,0.0124596,119.040
2500,3.3,0.1016,55.5,0.002211,132.889
5000,0,0.2286,71.3,0.00214345,124.304
400,17.4,0.0254,55.5,0.0165706,115.461
1250,17.4,0.0254,31.7,0.0176631,128.306
6300,7.2,0.1524,39.6,0.00909175,112.688
500,9.9,0.1524,71.3,0.0193001,131.279
315,2,0.2286,39.6,0.00346574,120.137
4000,4,0.2286,39.6,0.00473801,119.159
4000,0,0.0508,39.6,0.000791822,135.308
3150,12.3,0.1016,39.6,0.0408268,113.055
8000,0,0.2286,71.3,0.00214345,118.024
2000,5.4,0.1524,31.7,0.00525474,122.771
6300,5.4,0.1524,39.6,0.00485029,116.677
3150,7.3,0.2286,39.6,0.0123481,114.309
2000,11.2,0.0508,71.3,0.014072,133.311
3150,4,0.2286,31.7,0.00509068,120.229
800,3,0.3048,39.6,0.00495741,129.552
5000,3.3,0.1016,39.6,0.00245138,122.371
3150,6.7,0.1016,71.3,0.00478288,124.458
1600,5.4,0.1524,31.7,0.00525474,123.761
1000,0,0.2286,31.7,0.0027238,130.595
630,12.6,0.1524,39.6,0.0584113,116.550
500,8.9,0.1016,71.3,0.0103088,138.523
2000,12.6,0.1524,71.3,0.0483159,117.504
400,3,0.3048,39.6,0.00495741,125.472
5000,2,0.2286,31.7,0.00372371,118.267
6300,0,0.2286,71.3,0.00214345,122.044
1600,8.9,0.1016,39.6,0.0124596,123.820
5000,2,0.2286,39.6,0.00346574,118.827
315,22.2,0.0254,71.3,0.0214178,115.857
1600,5.4,0.1524,55.5,0.00433288,130.567
1000,5.4,0.1524,71.3,0.00401199,133.201
3150,2,0.2286,39.6,0.00346574,121.627
2500,4.8,0.0254,55.5,0.000873218,129.144
500,2,0.2286,55.5,0.00313525,124.692
1000,22.2,0.0254,71.3,0.0214178,134.247
5000,3,0.3048,31.7,0.00529514,113.858
2500,19.7,0.0508,39.6,0.036484,116.184
2500,0,0.1524,39.6,0.00193287,126.863
500,0,0.1524,39.6,0.00193287,119.513
2000,0,0.1016,39.6,0.00146332,133.251
5000,9.5,0.0254,71.3,0.00420654,131.186
6300,0,0.0508,55.5,0.00076193,132.796
5000,0,0.1016,55.5,0.00131983,128.360
1000,5.4,0.1524,55.5,0.00433288,132.127
315,15.4,0.0508,31.7,0.0289853,122.845
8000,12.7,0.0254,71.3,0.0121808,120.538
250,19.7,0.0508,71.3,0.0341183,119.115
630,7.3,0.2286,55.5,0.0111706,130.934
3150,0,0.3048,31.7,0.00331266,119.135
1250,19.7,0.0508,39.6,0.036484,118.634
4000,9.5,0.0254,39.6,0.00449821,127.864
250,15.4,0.0508,39.6,0.0282593,122.893
630,12.6,0.1524,71.3,0.0483159,123.304
10000,3,0.3048,71.3,0.00425727,110.224
6300,3.3,0.1016,39.6,0.00245138,120.851
1600,15.4,0.0508,55.5,0.0271925,128.200
2500,0,0.3048,55.5,0.00283081,124.106
800,8.4,0.0508,55.5,0.00544854,128.562
2500,7.3,0.2286,55.5,0.0111706,118.994
500,4.8,0.0254,31.7,0.000930789,116.128
3150,22.2,0.0254,39.6,0.0229028,120.856
2500,4,0.3048,39.6,0.00579636,120.233
3150,9.5,0.0254,55.5,0.0043284,133.252
5000,0,0.0508,31.7,0.000812164,133.230
5000,0,0.0508,55.5,0.00076193,134.556
4000,5.4,0.1524,39.6,0.00485029,117.137
1600,8.4,0.0508,39.6,0.00566229,130.965
4000,15.6,0.1016,39.6,0.0528487,106.604
8000,3,0.3048,39.6,0.00495741,110.652
800,8.4,0.0508,31.7,0.00580776,128.246
2500,3,0.3048,71.3,0.00425727,124.024
2500,5.4,0.1524,31.7,0.00525474,119.151
1250,12.7,0.0254,39.6,0.0130253,130.777
500,3,0.3048,71.3,0.00425727,128.454
2500,7.3,0.2286,71.3,0.0104404,122.088
1600,0,0.0508,55.5,0.00076193,128.576
2500,7.2,0.1524,39.6,0.00909175,117.478
6300,9.9,0.1524,71.3,0.0193001,112.039
400,6.7,0.1016,39.6,0.00578076,128.295
315,12.7,0.0254,39.6,0.0130253,123.537
12500,0,0.1524,55.5,0.00172668,117.093
5000,8.9,0.1016,39.6,0.0124596,113.080
1000,12.3,0.1016,31.7,0.0418756,119.777
400,0,0.2286,55.5,0.00229336,121.660
1600,2,0.2286,71.3,0.00293031,127.796
10000,7.2,0.1524,39.6,0.00909175,110.868
10000,0,0.1016,39.6,0.00146332,119.561
2500,15.4,0.0508,31.7,0.0289853,119.945
5000,3.3,0.1016,31.7,0.00251435,122.082
5000,15.4,0.0508,31.7,0.0289853,112.355
500,3,0.3048,31.7,0.00529514,127.548
3150,8.4,0.0508,31.7,0.00580776,122.086
1600,0,0.1016,71.3,0.00121072,131.725
3150,5.3,0.2286,39.6,0.00614329,118.441
6300,0,0.2286,39.6,0.00253511,117.465
500,7.2,0.1524,39.6,0.00909175,132.658
4000,0,0.2286,39.6,0.00253511,123.465
400,3,0.3048,55.5,0.00452492,126.159
2000,0,0.1016,55.5,0.00131983,132.540
1600,6.7,0.1016,31.7,0.00592927,124.346
2500,15.4,0.0508,71.3,0.0264269,127.625
5000,4.8,0.0254,55.5,0.000873218,135.484
2000,4.2,0.0508,71.3,0.00142788,129.848
1250,12.3,0.1016,55.5,0.0368233,124.214
500,5.3,0.2286,71.3,0.0051942,129.880
2500,0,0.1524,55.5,0.00172668,127.763
6300,2,0.2286,39.6,0.00346574,116.417
630,0,0.1016,71.3,0.00121072,124.155
8000,4.8,0.0254,71.3,0.000848633,131.518
3150,4.8,0.0254,39.6,0.000907475,133.436
2500,0,0.0508,55.5,0.00076193,133.956
1000,9.9,0.1524,39.6,0.0233328,123.835
6300,0,0.1524,31.7,0.00209405,119.737
8000,4,0.2286,71.3,0.00400603,112.848
12500,0,0.3048,71.3,0.00266337,112.241
800,0,0.3048,31.7,0.00331266,129.235
800,2,0.2286,71.3,0.00293031,128.216
4000,9.5,0.0254,31.7,0.00461377,126.736
200,7.3,0.2286,71.3,0.0104404,138.758
2500,15.6,0.1016,71.3,0.0437259,118.998
2500,4.8,0.0254,31.7,0.000930789,132.588
2500,0,0.0254,55.5,0.00041229,130.073
12500,4.2,0.0508,71.3,0.00142788,117.328
800,0,0.1016,71.3,0.00121072,126.805
5000,15.4,0.0508,71.3,0.0264269,119.135
2500,0,0.1016,39.6,0.00146332,132.611
2000,8.4,0.0508,39.6,0.00566229,129.965
800,0,0.3048,55.5,0.00283081,128.086
500,0,0.2286,31.7,0.0027238,126.675
16000,0,0.2286,71.3,0.00214345,114.984
630,0,0.2286,31.7,0.0027238,129.465
5000,4,0.3048,71.3,0.00497773,117.785
2500,0,0.3048,39.6,0.00310138,121.399
1250,7.3,0.2286,71.3,0.0104404,127.358
2000,9.9,0.1524,55.5,0.0208438,119.505
6300,2,0.2286,55.5,0.00313525,118.712
1250,0,0.3048,71.3,0.00266337,125.951
800,0,0.0508,31.7,0.000812164,122.790
1600,4.2,0.0508,39.6,0.00152689,130.197
3150,5.4,0.1524,39.6,0.00485029,119.137
5000,9.9,0.1524,31.7,0.0252785,109.949
10000,0,0.1524,71.3,0.0015988,120.247
4000,0,0.1524,31.7,0.00209405,123.807
2500,0,0.3048,71.3,0.00266337,125.571
400,15.4,0.0508,39.6,0.0282593,125.353
5000,7.3,0.2286,39.6,0.0123481,111.959
6300,0,0.3048,31.7,0.00331266,113.775
5000,0,0.2286,39.6,0.00253511,122.175
16000,4.8,0.0254,55.5,0.000873218,124.394
8000,0,0.3048,55.5,0.00283081,116.476
1250,9.9,0.1524,31.7,0.0252785,118.619
3150,0,0.0508,55.5,0.00076193,134.826
250,15.4,0.0508,31.7,0.0289853,121.225
1250,9.5,0.0254,71.3,0.00420654,131.656
1250,22.2,0.0254,71.3,0.0214178,140.987
1600,15.6,0.1016,71.3,0.0437259,121.528
16000,0,0.3048,71.3,0.00266337,108.721
1250,3,0.3048,31.7,0.00529514,124.838
5000,2.7,0.1524,39.6,0.00294804,121.499
8000,0,0.3048,31.7,0.00331266,110.515
4000,9.5,0.0254,55.5,0.0043284,131.582
200,9.9,0.1524,71.3,0.0193001,134.319
3150,9.9,0.1524,39.6,0.0233328,113.525
1000,0,0.3048,55.5,0.00283081,126.966
1250,4.2,0.0508,39.6,0.00152689,128.427
2500,22.2,0.0254,39.6,0.0229028,121.306
500,8.4,0.0508,39.6,0.00566229,122.905
1600,15.4,0.0508,39.6,0.0282593,124.843
10000,2,0.2286,71.3,0.00293031,113.086
400,5.4,0.1524,39.6,0.00485029,127.637
2500,0,0.3048,31.7,0.00331266,120.755
5000,4.8,0.0254,39.6,0.000907475,135.426
1250,2,0.2286,55.5,0.00313525,128.762
2500,8.9,0.1016,71.3,0.0103088,123.623
630,7.3,0.2286,71.3,0.0104404,133.768
200,9.9,0.1524,55.5,0.0208438,131.955
8000,1.5,0.3048,71.3,0.00336729,115.372
16000,0,0.1524,71.3,0.0015988,113.297
400,5.3,0.2286,71.3,0.0051942,127.700
10000,0,0.1016,55.5,0.00131983,121.930
500,3,0.3048,55.5,0.00452492,128.179
500,1.5,0.3048,39.6,0.00392107,126.661
630,17.4,0.0254,39.6,0.0172206,124.514
500,15.4,0.0508,55.5,0.0271925,127.220
3150,9.9,0.1524,55.5,0.0208438,115.085
1000,17.4,0.0254,39.6,0.0172206,138.274
2500,8.4,0.0508,71.3,0.00529514,134.226
1600,6.7,0.1016,39.6,0.00578076,127.375
2500,12.3,0.1016,39.6,0.0408268,113.315
10000,0,0.1524,55.5,0.00172668,119.253
6300,4,0.3048,71.3,0.00497773,116.165
6300,15.4,0.0508,39.6,0.0282593,109.663
1000,0,0.1524,31.7,0.00209405,130.987
1250,2,0.2286,31.7,0.00372371,128.677
1250,9.9,0.1524,55.5,0.0208438,121.635
5000,12.6,0.1524,39.6,0.0584113,104.130
6300,9.5,0.0254,39.6,0.00449821,120.324
315,0,0.3048,31.7,0.00331266,122.765
630,8.4,0.0508,39.6,0.00566229,126.045
1000,0,0.0508,55.5,0.00076193,125.586
1000,0,0.2286,39.6,0.00253511,130.435
3150,15.6,0.1016,39.6,0.0528487,109.254
3150,2.7,0.1524,71.3,0.00243851,127.054
250,19.7,0.0508,39.6,0.036484,127.224
4000,7.3,0.2286,31.7,0.0132672,112.639
800,9.5,0.0254,31.7,0.00461377,130.746
1000,6.7,0.1016,31.7,0.00592927,131.636
800,0,0.1016,31.7,0.00150092,129.053
2000,0,0.3048,39.6,0.00310138,123.689
630,9.9,0.1524,71.3,0.0193001,129.889
1250,3.3,0.1016,39.6,0.00245138,133.211
3150,5.3,0.2286,71.3,0.0051942,123.120
10000,7.2,0.1524,71.3,0.00752039,110.313
1600,9.5,0.0254,55.5,0.0043284,133.062
800,2,0.2286,39.6,0.00346574,129.037
8000,0,0.0508,71.3,0.000740478,130.890
5000,12.7,0.0254,39.6,0.0130253,125.107
6300,0,0.1016,71.3,0.00121072,129.395
1600,0,0.1524,71.3,0.0015988,129.667
2500,5.4,0.1524,71.3,0.00401199,127.591
630,8.4,0.0508,31.7,0.00580776,125.856
16000,0,0.0254,39.6,0.000428464,124.986
8000,0,0.0254,71.3,0.000400682,129.867
2500,11.2,0.0508,71.3,0.014072,130.541
1250,4.8,0.0254,31.7,0.000930789,127.408
2500,0,0.0508,39.6,0.000791822,134.938
8000,0,0.0508,55.5,0.00076193,130.156
3150,15.4,0.0508,71.3,0.0264269,125.715
1250,4,0.2286,39.6,0.00473801,128.339
6300,12.3,0.1016,39.6,0.0408268,107.985
5000,7.3,0.2286,55.5,0.0111706,113.144
2500,15.4,0.0508,39.6,0.0282593,122.413
500,7.3,0.2286,39.6,0.0123481,130.299
6300,15.4,0.0508,71.3,0.0264269,115.215
1250,5.4,0.1524,31.7,0.00525474,123.991
3150,5.4,0.1524,31.7,0.00525474,118.291
400,0,0.2286,31.7,0.0027238,123.635
8000,0,0.1524,31.7,0.00209405,117.957
2000,4.8,0.0254,55.5,0.000873218,125.054
800,22.2,0.0254,71.3,0.0214178,123.227
2500,0,0.1016,71.3,0.00121072,132.595
1600,4,0.3048,71.3,0.00497773,126.645
315,3,0.3048,39.6,0.00495741,123.312
2500,8.4,0.0508,55.5,0.00544854,131.542
6300,3,0.3048,55.5,0.00452492,115.679
1600,4,0.2286,39.6,0.00473801,125.319
400,12.3,0.1016,31.7,0.0418756,123.207
1600,5.3,0.2286,39.6,0.00614329,123.081
1250,0,0.2286,71.3,0.00214345,128.144
800,2.7,0.1524,39.6,0.00294804,128.829
630,0,0.3048,31.7,0.00331266,129.095
2500,17.4,0.0254,31.7,0.0176631,124.166
2500,17.4,0.0254,39.6,0.0172206,124.154
250,7.3,0.2286,39.6,0.0123481,131.889
10000,1.5,0.3048,71.3,0.00336729,113.492
500,12.3,0.1016,71.3,0.0337792,140.158
200,17.4,0.0254,31.7,0.0176631,116.146
6300,4,0.2286,55.5,0.0042862,117.154
5000,17.4,0.0254,31.7,0.0176631,117.996
8000,2,0.2286,71.3,0.00293031,115.996
500,6.7,0.1016,39.6,0.00578076,130.955
4000,4,0.2286,71.3,0.00400603,121.728
630,12.7,0.0254,71.3,0.0121808,128.878
6300,4,0.2286,39.6,0.00473801,114.249
800,5.3,0.2286,71.3,0.0051942,133.480
3150,11.2,0.0508,71.3,0.014072,127.141
800,4,0.3048,71.3,0.00497773,131.755
2000,12.7,0.0254,71.3,0.0121808,134.228
630,15.4,0.0508,71.3,0.0264269,129.645
1000,7.2,0.1524,71.3,0.00752039,134.273
1250,0,0.0508,39.6,0.000791822,129.148
3150,0,0.1524,55.5,0.00172668,127.753
2000,22.2,0.0254,71.3,0.0214178,127.197
500,9.5,0.0254,39.6,0.00449821,123.894
250,4,0.2286,31.7,0.00509068,120.189
2500,9.9,0.1524,55.5,0.0208438,118.365
1600,7.2,0.1524,39.6,0.00909175,120.058
4000,12.3,0.1016,71.3,0.0337792,118.018
1600,7.3,0.2286,31.7,0.0132672,119.039
2000,9.5,0.0254,39.6,0.00449821,131.274
1000,8.4,0.0508,39.6,0.00566229,130.195
800,15.6,0.1016,71.3,0.0437259,124.188
2000,12.6,0.1524,39.6,0.0584113,109.520
6300,2.7,0.1524,71.3,0.00243851,121.944
400,7.3,0.2286,31.7,0.0132672,130.269
1250,9.5,0.0254,39.6,0.00449821,130.964
2000,7.2,0.1524,71.3,0.00752039,128.643
8000,0,0.0254,39.6,0.000428464,135.866
1600,3.3,0.1016,71.3,0.00202822,133.664
6300,0,0.0508,71.3,0.000740478,133.040
2000,4,0.3048,39.6,0.00579636,120.963
1000,0,0.0508,31.7,0.000812164,126.780
1250,0,0.1016,31.7,0.00150092,133.063
4000,0,0.0508,55.5,0.00076193,134.946
